ad_title,ad_description,details,slug,title,type,price,timestamp,posted_date,deactivation_date,category,parent_category,location,geo_region,area,is_delivery_free,is_doorstep_delivery,is_dsd_applicable,is_member,is_authorized_dealer,is_featured_member,is_verified,membership_level,member_since,properties,user,price_clean,sqft,price_per_sqft,city_clean
Brand New Luxury Apartment for Sale in Prime Residence Colombo 5 | ikman,"3 bedroom apartment for immediate sale in Colombo 5
Beds - 3
Baths - 3
Size - 1500 SqFt
 
DESCRIPTION
Apartment in Prime Residencies- Edmonton 1-Colombo 5 

-Master bedro...","Bedrooms: 3, Bathrooms: 3",brand-new-luxury-apartment-for-sale-in-prime-residence-colombo-5-for-sale-colombo-1,Brand New Luxury Apartment for Sale in Prime Residence Colombo 5,for_sale,"Rs 57,000,000",23 Feb 1:36 pm,2023-02-23T13:36:41+05:30,2021-10-28T19:07:38.000Z,Apartments For Sale,Property,Colombo 5,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2021,"{'Address': 'Edmonton', 'Bedrooms': '3', 'Bathrooms': '3', 'Size': '1,500 sqft'}",765b8447b8c0b5fd5027da030129879e06ca0e744dc8da21b44f8b7f29ff7305,57000000.0,1500.0,38000.0,Colombo 5
Luxury Apartment Sale - Rajagiriya | ikman.lk,"Luxury Apartment Sale At Clear Point Apertments Rajagiriya 

A modern, spacious apartment located in Rajagiriya with easy

access to Colombo.

2350 sq. ft.

3 bedrooms

L...","Bedrooms: 3, Bathrooms: 2",luxury-apartment-sale-rajagiriya-for-sale-colombo,Luxury Apartment Sale - Rajagiriya,for_sale,"Rs 125,000,000",25 Oct 12:36 pm,2022-10-25T12:36:13+05:30,2022-04-27T08:59:51.000Z,Apartments For Sale,Property,Rajagiriya,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,July 2016,"{'Address': 'Rajagiriya', 'Bedrooms': '3', 'Bathrooms': '2', 'Size': '2,350 sqft'}",8fd0cadb83d99e493b38b9d904e24ce91a73820f27b78e00a1ff6e7b7f0cd72c,125000000.0,2350.0,53191.48936170213,Rajagiriya
Super Luxury Apartment For Sale in Colombo 3 | ikman,"Super Luxury Apartment For Sale in Colombo 3 St Anthony's Mawatta
Middle Floor
3 bedroom apartment 
3 Bathroom 
1 Attached
1 Common
1 servant
1500 square feet 
Maids room...","Bedrooms: 3, Bathrooms: 3",super-luxury-apartment-for-sale-in-colombo-3-for-sale-colombo-3,Super Luxury Apartment For Sale in Colombo 3,for_sale,"Rs 55,000,000",23 Feb 1:37 pm,2023-02-23T13:37:01+05:30,2022-08-25T17:20:15.000Z,Apartments For Sale,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2021,"{'Address': ""St Anthony's Mawatta"", 'Bedrooms': '3', 'Bathrooms': '3', 'Size': '1,500 sqft'}",765b8447b8c0b5fd5027da030129879e06ca0e744dc8da21b44f8b7f29ff7305,55000000.0,1500.0,36666.666666666664,Colombo 3
Apartment for sale in kottawa | ikman,"Brandnew luxury Apartment 
Main road facing 
2nd floor house 
Attached bathroom 
Fully A/C and hotwater system 
Kitchen with pantry 
1 Vehicle parking 
24/7 security serv...","Bedrooms: 2, Bathrooms: 2",apartment-for-sale-in-kottawa-for-sale-colombo-16,Apartment for sale in kottawa,for_sale,"Rs 34,000,000",16 Mar 10:02 am,2023-03-16T10:02:30+05:30,2022-04-27T15:29:14.000Z,Apartments For Sale,Property,Kottawa,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,plus,August 2018,"{'Address': 'kottawa road ,kottawa', 'Bedrooms': '2', 'Bathrooms': '2', 'Size': '1,100 sqft'}",98536104ebbbcc99ac1fea2902d77f7ca07ea977d49a14bd0787141cad3e3c8b,34000000.0,1100.0,30909.090909090908,Kottawa
Luxury Apartment for Sale at Rajagiriya | ikman,"Luxury Apartment Sale At Clear Point Apertments Rajagiriya â¦..

A modern, spacious apartment located in Rajagiriya with easy

access to Colombo.

2350 sq. ft.

3 bedrooms...","Bedrooms: 3, Bathrooms: 2",luxury-apartment-for-sale-at-rajagiriya-for-sale-colombo-1,Luxury Apartment for Sale at Rajagiriya,for_sale,"Rs 125,000,000",06 Feb 11:02 pm,2023-02-06T23:02:05+05:30,2022-04-28T04:46:43.000Z,Apartments For Sale,Property,Rajagiriya,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,July 2016,"{'Address': 'Rajagiriya', 'Bedrooms': '3', 'Bathrooms': '2', 'Size': '2,350 sqft'}",8fd0cadb83d99e493b38b9d904e24ce91a73820f27b78e00a1ff6e7b7f0cd72c,125000000.0,2350.0,53191.48936170213,Rajagiriya
03 Bed Bath Apartment Sale At Colombo 06 | ikman,"Rs 75 M
Negotiable

Address:
Near Havlock Road Colombo 06

Beds:
4

Baths:
3

Size:
2,050 sqft

Description
04 Bed 03 Bath Apartment Sale At Near Havlock Road Colombo 06...","Bedrooms: 4, Bathrooms: 3",03-bed-bath-apartment-sale-at-colombo-06-for-sale-colombo,03 Bed Bath Apartment Sale At Colombo 06,for_sale,"Rs 75,000,000",09 Mar 9:12 am,2023-03-09T09:12:01+05:30,2021-12-29T14:29:21.000Z,Apartments For Sale,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,July 2016,"{'Address': 'Colombo 06', 'Bedrooms': '4', 'Bathrooms': '3', 'Size': '2,050 sqft'}",8fd0cadb83d99e493b38b9d904e24ce91a73820f27b78e00a1ff6e7b7f0cd72c,75000000.0,2050.0,36585.365853658535,Colombo 6
02 Bed 867 Sq.Ft Apartment Sale At Colombo 05 | ikman,"Main features of Apartments

Completed project

COC, CMA obtained

Deeds are ready to transfer

Swimming Pool & workout area

Rooftop Jogging Track & BBQ area

Floor to c...","Bedrooms: 2, Bathrooms: 2",02-bed-867-sqft-apartment-sale-at-colombo-05-for-sale-colombo,02 Bed 867 Sq.Ft Apartment Sale At Colombo 05,for_sale,"Rs 55,000,000",07 Mar 11:08 am,2023-03-07T11:08:55+05:30,2022-08-29T08:04:45.000Z,Apartments For Sale,Property,Colombo 5,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,July 2016,"{'Address': 'Opist Brtish International School Baseline Road Colombo 05', 'Bedrooms': '2', 'Bathrooms': '2', 'Size': '867 sqft'}",8fd0cadb83d99e493b38b9d904e24ce91a73820f27b78e00a1ff6e7b7f0cd72c,55000000.0,867.0,63437.13956170704,Colombo 5
03 Bed 1417 Sq.Ft Apartment Sale At Col 05 | ikman,"Main features of Apartments

Completed project

COC, CMA obtained

Deeds are ready to transfer

Swimming Pool & workout area
Rooftop Jogging Track & BBQ area

Floor to ce...","Bedrooms: 3, Bathrooms: 3",03-bed-1417-sqft-apartment-sale-at-col-05-for-sale-colombo,03 Bed 1417 Sq.Ft Apartment Sale At Col 05,for_sale,"Rs 89,800,000",09 Mar 9:13 am,2023-03-09T09:13:37+05:30,2022-08-29T07:29:25.000Z,Apartments For Sale,Property,Colombo 5,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,July 2016,"{'Address': 'Opsit British Internatinal School Colombo 05', 'Bedrooms': '3', 'Bathrooms': '3', 'Size': '1,417 sqft'}",8fd0cadb83d99e493b38b9d904e24ce91a73820f27b78e00a1ff6e7b7f0cd72c,89800000.0,1417.0,63373.32392378264,Colombo 5
"(LD123) 02 Bed Room Apartment Sale at Elvitigala Flats , Colombo 5 | ikman.lk","02 Bed Room Apertment Sale At Elvitigala flats , Colombo 5 (Narahenpita,Havelock Town,Kirulapona North)

02 Bedrooms

02 Bathrooms

750 Sq.Ft Floor Area

01 Parking

01 s...","Bedrooms: 2, Bathrooms: 2",ld123-02-bed-room-apartment-sale-at-elvitigala-flats-colombo-5-for-sale-colombo,"(LD123) 02 Bed Room Apartment Sale at Elvitigala Flats , Colombo 5",for_sale,"Rs 22,000,000",02 Nov 1:27 pm,2022-11-02T13:27:50+05:30,2022-08-29T13:33:16.000Z,Apartments For Sale,Property,Colombo 5,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,July 2016,"{'Address': 'Colombo 5', 'Bedrooms': '2', 'Bathrooms': '2', 'Size': '750 sqft'}",8fd0cadb83d99e493b38b9d904e24ce91a73820f27b78e00a1ff6e7b7f0cd72c,22000000.0,750.0,29333.333333333332,Colombo 5
Luxury Apartment For Sale in Colombo 3 | ikman,"_3 BHK Luxury Apartment For Sale in Citadel - Col 3*_



Colombo 3
Bagatalle Road
3 Rooms
2 Washrooms
Maids Room / Bathroom
Higher Floor floor 
1,700 Sq.Ft
Fully Furnishe...","Bedrooms: 3, Bathrooms: 3",luxury-apartment-for-sale-in-colombo-3-for-sale-colombo-8,Luxury Apartment For Sale in Colombo 3,for_sale,"Rs 75,000,000",28 Feb 2:14 pm,2023-02-28T14:14:49+05:30,2022-08-30T01:19:01.000Z,Apartments For Sale,Property,Colombo 3,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2021,"{'Address': 'Bagatale Rd', 'Bedrooms': '3', 'Bathrooms': '3', 'Size': '1,700 sqft'}",765b8447b8c0b5fd5027da030129879e06ca0e744dc8da21b44f8b7f29ff7305,75000000.0,1700.0,44117.64705882353,Colombo 3
Luxury 2 Bedroom Apartment for Sale in - Malabe | ikman.lk,"2 Bedroom apartment consisting of 915 square feet Spacious sitting & dining area, Pantry area equipped with fitted pantry cupboards with cooker & Hob. 

Common Facilities...","Bedrooms: 2, Bathrooms: 1",luxury-2-bedroom-apartment-for-sale-in-malabe-for-sale-colombo-11,Luxury 2 Bedroom Apartment for Sale in - Malabe,for_sale,"Rs 24,500,000",04 Nov 8:09 pm,2022-11-04T20:09:23+05:30,2022-08-08T03:22:44.000Z,Apartments For Sale,Property,Malabe,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,November 2022,"{'Address': 'No.158/4, Athurugiriya Road, Malabe', 'Bedrooms': '2', 'Bathrooms': '1', 'Size': '915 sqft'}",7af673582dcb09799d981b9cca92e5542e13539469b55ee135347d0d0b422baa,24500000.0,915.0,26775.956284153006,Malabe
Super Luxury Apartment For Sale in Dehiwela | ikman,"Super Luxury Apartment For Sale in Dehiwela

Year built - 2020

Square feet - 1240

Bedrooms - 3
Attached Bathrooms - 1
Common Bathroom - 2

Common Facilities -
 
Swimmin...","Bedrooms: 3, Bathrooms: 2",super-luxury-apartment-for-sale-in-dehiwela-for-sale-colombo-2,Super Luxury Apartment For Sale in Dehiwela,for_sale,"Rs 45,000,000",01 Mar 5:10 pm,2023-03-01T17:10:15+05:30,2022-08-31T09:35:34.000Z,Apartments For Sale,Property,Dehiwala,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2021,"{'Address': 'Allen Avenue', 'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,240 sqft'}",765b8447b8c0b5fd5027da030129879e06ca0e744dc8da21b44f8b7f29ff7305,45000000.0,1240.0,36290.32258064516,Dehiwala
Brand New Apartment For Sale in Wellawatta Colombo 6 | ikman,"Occupation 31st December 2022 
60 million 
A Block 1900 B Block 1865 sqft 
Unit A and B 2nd floor 
Available 
80 % payment at the time of signing 
20 % handing over the a...","Bedrooms: 4, Bathrooms: 3",brand-new-apartment-for-sale-in-wellawatta-colombo-6-for-sale-colombo,Brand New Apartment For Sale in Wellawatta Colombo 6,for_sale,"Rs 64,000,000",02 Mar 6:51 am,2023-03-02T06:51:49+05:30,2022-09-01T17:51:56.000Z,Apartments For Sale,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2021,"{'Address': 'Anula Road', 'Bedrooms': '4', 'Bathrooms': '3', 'Size': '1,865 sqft'}",765b8447b8c0b5fd5027da030129879e06ca0e744dc8da21b44f8b7f29ff7305,64000000.0,1865.0,34316.35388739946,Colombo 6
3 Br Brand New Apartment for Sale at Urban Homes Fairway Koswatta | ikman,"Our Reference No - SA 586
(Please quote this reference number when inquiring)

3 Bedroom ( Includes 1 Master Bedroom with attached walk-in closet )
1 Attached Bathroom
1...","Bedrooms: 3, Bathrooms: 2",3-br-brand-new-apartment-for-sale-at-urban-homes-fairway-koswatta-for-sale-colombo,3 Br Brand New Apartment for Sale at Urban Homes Fairway Koswatta,for_sale,"Rs 38,000,000",07 Mar 3:09 pm,2023-03-07T15:09:56+05:30,2022-05-03T11:00:08.000Z,Apartments For Sale,Property,Battaramulla,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,065 sqft'}",516860ba909827bb289f8fe9e0302c5fd77d3aac3181e7bf1b12792b376e8455,38000000.0,1065.0,35680.75117370892,Battaramulla
(Ld103) Apartment Complex for Sale Mt Lavinia Corner of Circular Rd | ikman,"An excellent residential apartment complex on Cross Rd Mt Lavinia corner of Circular Rd. 

Two minutes to Galle Rd and 5 minutes to  MtLavinia hotel and beach. *

Ground...","Bedrooms: 7, Bathrooms: 5",ld103-apartment-complex-for-sale-mt-lavinia-corner-of-circular-rd-for-sale-colombo-1,(Ld103) Apartment Complex for Sale Mt Lavinia Corner of Circular Rd,for_sale,"Rs 185,000,000",07 Jan 11:13 am,2023-01-07T11:13:37+05:30,2022-07-07T03:30:04.000Z,Apartments For Sale,Property,Mount Lavinia,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,July 2016,"{'Address': 'Corner of Circular Rd.', 'Bedrooms': '7', 'Bathrooms': '5', 'Size': '7,500 sqft'}",8fd0cadb83d99e493b38b9d904e24ce91a73820f27b78e00a1ff6e7b7f0cd72c,185000000.0,7500.0,24666.666666666668,Mount Lavinia
4BR Apartment for Sale in Col - 6 | ikman,"Our Reference No - SA 967
(Please quote this reference number when inquiring)

â¦ 6th Floor
â¦ 1663 sqft Floor area
â¦ 4 bedrooms 
â¢ 2 attached bathrooms and 2 common bathro...","Bedrooms: 4, Bathrooms: 4",4br-apartment-for-sale-in-col-6-for-sale-colombo,4BR Apartment for Sale in Col - 6,for_sale,"Rs 57,000,000",05 Jan 7:34 pm,2023-01-05T19:34:36+05:30,2022-09-04T15:37:00.000Z,Apartments For Sale,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Bedrooms': '4', 'Bathrooms': '4', 'Size': '1,663 sqft'}",a37c9da2774219506c1a49776c0ccb0791f00c802b5a216caed50058d83fcfce,57000000.0,1663.0,34275.405892964525,Colombo 6
Brand New Luxury Apartment For Sale in Span Tower Colombo 5 | ikman.lk,"Vijayakumarathunga mawath col 5
Span Tower brand new 
1290 sqft 3 rooms 2 Bathroom wood and floor with gym and pool
Coc Available
 49 Million","Bedrooms: 3, Bathrooms: 2",brand-new-luxury-apartment-for-sale-in-span-tower-colombo-5-for-sale-colombo-1,Brand New Luxury Apartment For Sale in Span Tower Colombo 5,for_sale,"Rs 49,000,000",28 Nov 2:20 pm,2022-11-28T14:20:09+05:30,2021-09-07T11:59:42.000Z,Apartments For Sale,Property,Colombo 5,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2021,"{'Address': 'Span tower', 'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,290 sqft'}",765b8447b8c0b5fd5027da030129879e06ca0e744dc8da21b44f8b7f29ff7305,49000000.0,1290.0,37984.49612403101,Colombo 5
Super Luxury Apartment For Sale in Colombo 5 Havelock Road | ikman,"1525SQFT Apartment for Sale on the  in Havelock Road, Colombo 06. 
3 bedrooms(All with A/C's)
2 bathrooms(1 Attached)
Maid's Washroom
Hall with A/C
24 Hour Security 
Auto...","Bedrooms: 3, Bathrooms: 3",super-luxury-apartment-for-sale-in-colombo-5-havelock-road-for-sale-colombo,Super Luxury Apartment For Sale in Colombo 5 Havelock Road,for_sale,"Rs 50,000,000",08 Mar 6:13 am,2023-03-08T06:13:44+05:30,2022-06-29T00:10:28.000Z,Apartments For Sale,Property,Colombo 5,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2021,"{'Address': 'Havelock Road', 'Bedrooms': '3', 'Bathrooms': '3', 'Size': '1,525 sqft'}",765b8447b8c0b5fd5027da030129879e06ca0e744dc8da21b44f8b7f29ff7305,50000000.0,1525.0,32786.88524590164,Colombo 5
Luxurious Apartment For sale At Barners Place Colombo 07.ZA009 | ikman,"Empire Residencies Apartment for sale

ðUnfurnished
ð¶ï¸4,865 square feet (452 sq. M)
ð£Only apartment on whole floor
ð3 Bedrooms 
ð4 bathrooms 
ð·ï¸Separate service Ent...","Bedrooms: 3, Bathrooms: 4",luxurious-apartment-for-sale-at-barners-place-colombo-07za009-for-sale-colombo,Luxurious Apartment For sale At Barners Place Colombo 07.ZA009,for_sale,"Rs 325,000,000",03 Feb 8:53 pm,2023-02-03T20:53:05+05:30,2021-11-05T10:57:28.000Z,Apartments For Sale,Property,Colombo 7,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2021,"{'Address': 'Barners place Colombo 7', 'Bedrooms': '3', 'Bathrooms': '4', 'Size': '4,865 sqft'}",765b8447b8c0b5fd5027da030129879e06ca0e744dc8da21b44f8b7f29ff7305,325000000.0,4865.0,66803.69989722507,Colombo 7
Super Luxury Sea View Apartment For Sale in Colombo 4 | ikman,"3 Bedroom/ 2 Bathroom Luxury Apartment centrally located in Bambalapitiya for Sale
Sea View on higher floor

Rs 48 million unfurnished


Standard Features

Electricity: 3...","Bedrooms: 3, Bathrooms: 2",super-luxury-sea-view-apartment-for-sale-in-colombo-4-for-sale-colombo,Super Luxury Sea View Apartment For Sale in Colombo 4,for_sale,"Rs 48,000,000",08 Mar 10:23 pm,2023-03-08T22:23:54+05:30,2022-09-07T00:17:01.000Z,Apartments For Sale,Property,Colombo 4,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2021,"{'Address': 'High Road', 'Bedrooms': '3', 'Bathrooms': '2', 'Size': '1,150 sqft'}",765b8447b8c0b5fd5027da030129879e06ca0e744dc8da21b44f8b7f29ff7305,48000000.0,1150.0,41739.13043478261,Colombo 4
(Ld104) Apartment Complex Sale Mt Lavinia Corner of Circular Rd | ikman,"Excellent residential apartment complex on Cross Rd Mt Lavinia corner of Circular Rd. 

Two minutes to Galle Rd and 5 minutes to  MtLavinia hotel and beach. *

Ground flo...","Bedrooms: 7, Bathrooms: 5",ld104-apartment-complex-sale-mt-lavinia-corner-of-circular-rd-for-sale-colombo-1,(Ld104) Apartment Complex Sale Mt Lavinia Corner of Circular Rd,for_sale,"Rs 185,000,000",01 Feb 9:38 am,2023-02-01T09:38:56+05:30,2022-07-07T03:30:37.000Z,Apartments For Sale,Property,Mount Lavinia,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,July 2016,"{'Address': 'corner of Circular Rd.', 'Bedrooms': '7', 'Bathrooms': '5', 'Size': '7,500 sqft'}",8fd0cadb83d99e493b38b9d904e24ce91a73820f27b78e00a1ff6e7b7f0cd72c,185000000.0,7500.0,24666.666666666668,Mount Lavinia
4 Bed Apartment Sale at Colombo 6 | ikman,"04 Bed 03 Bath Apartment Sale At Near Havlock Road Colombo 06â¦â¦

2050 Square Feet

03 Bed Roomsâ¦..

03 Bath Room

Living / Dining / Pantry With Kitchen / Balcony

02 Car...","Bedrooms: 4, Bathrooms: 3",4-bed-apartment-sale-at-colombo-6-for-sale-colombo,4 Bed Apartment Sale at Colombo 6,for_sale,"Rs 75,000,000",11 Mar 8:35 am,2023-03-11T08:35:24+05:30,2021-09-15T08:57:11.000Z,Apartments For Sale,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,July 2016,"{'Address': 'Colombo 06', 'Bedrooms': '4', 'Bathrooms': '3', 'Size': '2,050 sqft'}",8fd0cadb83d99e493b38b9d904e24ce91a73820f27b78e00a1ff6e7b7f0cd72c,75000000.0,2050.0,36585.365853658535,Colombo 6
"Apartment for Sale - Height Residencies, Nawala | ikman","Our Reference No - SA 812
(Please quote this reference number when inquiring)

â¢Unfurnished
â¢Floor Area - 2000 sqft
â¢03 Bedrooms
â¢03 Bathrooms
â¢Servants Room and Toilet
â¢...","Bedrooms: 3, Bathrooms: 3",apartment-for-sale-height-residencies-nawala-for-sale-colombo-1,"Apartment for Sale - Height Residencies, Nawala",for_sale,"Rs 69,000,000",15 Mar 5:33 pm,2023-03-15T17:33:02+05:30,2022-01-13T13:37:32.000Z,Apartments For Sale,Property,Nawala,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,May 2016,"{'Bedrooms': '3', 'Bathrooms': '3', 'Size': '2,000 sqft'}",516860ba909827bb289f8fe9e0302c5fd77d3aac3181e7bf1b12792b376e8455,69000000.0,2000.0,34500.0,Nawala
Spacious Apartment For Sale in Dehiwela | ikman,"Spacious Apartment For Sale in Dehiwela
3 Bedroom
2 Bathroom
Servant Room and Washrom
Close to All Amenities
Clear Deed and Coc
Price: 45 Million","Bedrooms: 3, Bathrooms: 3",spacious-apartment-for-sale-in-dehiwela-for-sale-colombo,Spacious Apartment For Sale in Dehiwela,for_sale,"Rs 45,000,000",03 Feb 10:49 pm,2023-02-03T22:49:48+05:30,2022-07-16T01:59:01.000Z,Apartments For Sale,Property,Dehiwala,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2021,"{'Address': 'Council Avenue', 'Bedrooms': '3', 'Bathrooms': '3', 'Size': '1,490 sqft'}",765b8447b8c0b5fd5027da030129879e06ca0e744dc8da21b44f8b7f29ff7305,45000000.0,1490.0,30201.342281879195,Dehiwala
Brand New Apartment For Sale in Wellawatta Colombo 6 | ikman,"Brand New Apartment For Sale in Wellawatta Colombo 6
3 Bedroom
2 Bathroom
Servant Room
Servant Washroom
1377 Squft
Unfurnished
Lift
Car Park slot
Coc on process
Price : 5...","Bedrooms: 3, Bathrooms: 3",brand-new-apartment-for-sale-in-wellawatta-colombo-6-for-sale-colombo-1,Brand New Apartment For Sale in Wellawatta Colombo 6,for_sale,"Rs 55,500,000",15 Jan 9:10 pm,2023-01-15T21:10:59+05:30,2022-09-17T00:48:43.000Z,Apartments For Sale,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2021,"{'Bedrooms': '3', 'Bathrooms': '3', 'Size': '1,377 sqft'}",765b8447b8c0b5fd5027da030129879e06ca0e744dc8da21b44f8b7f29ff7305,55500000.0,1377.0,40305.01089324619,Colombo 6
Brand New Duplex Apartment For Sale in Wellawatta Colombo 6 | ikman,"Brand New Duplex Apartment For Sale in Wellawatta Colombo 6
4 Bedrooms
4 Bathroom ( 2 Attached, 2 Common)
Higher with good view
Unfurnished
Elavator Facilities
Land side...","Bedrooms: 4, Bathrooms: 4",brand-new-duplex-apartment-for-sale-in-wellawatta-colombo-6-for-sale-colombo,Brand New Duplex Apartment For Sale in Wellawatta Colombo 6,for_sale,"Rs 58,000,000",15 Jan 9:10 pm,2023-01-15T21:10:49+05:30,2022-09-17T00:43:48.000Z,Apartments For Sale,Property,Colombo 6,LK-11,"{'id': 1506, 'name': 'Colombo'}",False,False,False,True,False,False,True,premium,February 2021,"{'Bedrooms': '4', 'Bathrooms': '4', 'Size': '1,661 sqft'}",765b8447b8c0b5fd5027da030129879e06ca0e744dc8da21b44f8b7f29ff7305,58000000.0,1661.0,34918.72366044552,Colombo 6
